card_id,date_key,product_key,country_card_key,country_merchant_key,mcg_key,eligible_transactions,eligible_amount,theoretical_cashback,final_cashback,savings_due_to_cap,cap_status
49107183,202405,5,4,1,7,1,1350.7,94.55,12.81,81.74,Con Tope Aplicado
84903038,202405,2,4,5,1,1,67.6,4.73,2.03,2.7,Con Tope Aplicado
40532368,202405,4,4,14,3,1,270.7,18.95,1.59,17.36,Con Tope Aplicado
64855340,202405,1,4,3,4,1,64.3,4.5,3.9,0.6,Con Tope Aplicado
37630484,202405,1,4,15,2,1,37.1,2.6,2.6,0.0,Dentro del Tope
14163281,202405,1,4,5,4,1,9.9,0.69,0.49,0.2,Con Tope Aplicado
23050706,202405,2,4,11,1,1,364.0,25.48,9.42,16.06,Con Tope Aplicado
93784729,202405,2,4,1,9,1,16.6,1.16,1.16,0.0,Dentro del Tope
98717383,202405,2,4,5,4,1,130.9,9.16,9.16,0.0,Dentro del Tope
27453926,202405,1,4,3,2,1,116.9,8.18,8.18,0.0,Dentro del Tope
71200344,202405,1,4,9,4,1,19.5,1.37,1.36,0.0,Dentro del Tope
43867766,202405,2,4,3,4,1,183.6,12.85,6.99,5.87,Con Tope Aplicado
28313740,202405,4,4,11,1,1,906.4,63.45,6.23,57.21,Con Tope Aplicado
64455597,202405,2,4,3,1,1,501.4,35.1,25.37,9.73,Con Tope Aplicado
75235731,202405,4,4,1,4,1,391.6,27.41,1.65,25.76,Con Tope Aplicado
26438266,202405,1,4,3,6,1,11.1,0.78,0.78,0.0,Dentro del Tope
27391158,202405,1,4,3,17,1,102.3,7.16,4.71,2.45,Con Tope Aplicado
98177866,202405,3,4,3,2,1,493.0,34.51,6.66,27.85,Con Tope Aplicado
89823117,202405,3,4,13,1,1,136.9,9.58,2.67,6.92,Con Tope Aplicado
68182074,202405,1,4,7,10,1,61.5,4.31,4.31,0.0,Dentro del Tope
23004987,202405,2,4,1,3,1,166.0,11.62,10.48,1.14,Con Tope Aplicado
40431226,202405,3,4,5,1,1,222.8,15.6,5.75,9.85,Con Tope Aplicado
60519943,202405,1,4,3,1,1,51.4,3.6,2.39,1.21,Con Tope Aplicado
53406819,202405,3,4,11,5,1,84.8,5.94,4.12,1.82,Con Tope Aplicado
30690460,202405,4,4,3,8,1,2326.5,162.86,26.41,136.44,Con Tope Aplicado
89159825,202405,3,4,11,7,1,209.7,14.68,5.67,9.01,Con Tope Aplicado
59868881,202405,2,4,13,1,1,160.6,11.24,11.24,0.0,Dentro del Tope
71526486,202405,2,4,1,4,2,223.3,15.63,6.54,9.1,Con Tope Aplicado
57482756,202405,2,4,3,2,1,236.2,16.53,6.78,9.76,Con Tope Aplicado
35296573,202405,1,4,9,1,1,75.6,5.29,5.12,0.17,Con Tope Aplicado
95639113,202405,1,4,5,11,1,37.0,2.59,2.59,0.0,Dentro del Tope
16616691,202405,3,4,5,2,2,387.3,27.11,7.21,19.9,Con Tope Aplicado
49041412,202405,1,4,11,7,1,47.9,3.35,3.35,0.0,Dentro del Tope
71813917,202405,3,4,2,2,1,246.1,17.23,12.18,5.04,Con Tope Aplicado
41624605,202405,1,4,16,1,1,29.4,2.06,1.81,0.25,Con Tope Aplicado
62724578,202405,4,4,11,5,1,1017.0,71.19,13.03,58.16,Con Tope Aplicado
53502129,202405,3,4,1,1,1,267.7,18.74,10.37,8.37,Con Tope Aplicado
51045425,202405,3,4,7,3,1,92.9,6.5,6.5,0.0,Dentro del Tope
89498356,202405,1,4,11,3,1,12.5,0.88,0.87,0.0,Dentro del Tope
56913937,202405,2,4,1,2,1,138.1,9.67,6.07,3.59,Con Tope Aplicado
95469880,202405,2,4,13,6,1,182.8,12.8,5.21,7.59,Con Tope Aplicado
54779142,202405,2,4,1,1,1,12.6,0.88,0.74,0.14,Con Tope Aplicado
59427027,202405,5,4,11,8,1,2032.2,142.25,8.5,133.75,Con Tope Aplicado
89304072,202405,1,4,13,5,1,6.5,0.46,0.34,0.11,Con Tope Aplicado
83693162,202405,3,4,15,1,1,645.6,45.19,14.96,30.23,Con Tope Aplicado
62410547,202405,3,4,11,13,1,64.9,4.54,4.54,0.0,Dentro del Tope
31132230,202405,1,4,1,6,1,38.6,2.7,2.7,0.0,Dentro del Tope
14350155,202405,5,4,5,17,1,1250.3,87.52,21.79,65.73,Con Tope Aplicado
28871747,202405,3,4,2,1,1,555.3,38.87,12.82,26.05,Con Tope Aplicado
39787577,202405,2,4,3,3,1,84.8,5.94,5.23,0.71,Con Tope Aplicado
74621529,202405,5,4,3,9,1,298.5,20.9,1.14,19.76,Con Tope Aplicado
67114524,202405,1,4,11,13,1,37.4,2.62,2.62,0.0,Dentro del Tope
77975725,202405,1,4,15,5,1,111.2,7.78,7.78,0.0,Dentro del Tope
94903428,202405,2,4,5,1,1,35.7,2.5,2.5,0.0,Dentro del Tope
95662850,202405,2,4,11,5,1,125.6,8.79,2.37,6.42,Con Tope Aplicado
71391943,202405,2,4,5,2,1,79.3,5.55,5.55,0.0,Dentro del Tope
62732767,202405,1,4,13,1,1,7.4,0.52,0.52,0.0,Dentro del Tope
30911946,202405,2,4,1,1,1,7.8,0.55,0.33,0.22,Con Tope Aplicado
67388624,202405,3,4,1,3,1,10.3,0.72,0.41,0.31,Con Tope Aplicado
38185949,202405,1,4,3,4,1,92.0,6.44,3.42,3.02,Con Tope Aplicado
79187059,202405,2,4,1,3,1,36.8,2.58,2.57,0.0,Con Tope Aplicado
95914160,202405,4,4,5,16,1,1184.3,82.9,7.99,74.92,Con Tope Aplicado
93273481,202405,4,4,5,4,1,724.6,50.72,7.71,43.01,Con Tope Aplicado
80019836,202405,2,4,11,1,1,107.8,7.55,3.43,4.12,Con Tope Aplicado
25191776,202405,3,4,5,11,1,193.8,13.57,9.47,4.09,Con Tope Aplicado
38491666,202405,1,4,7,13,1,9.0,0.63,0.41,0.22,Con Tope Aplicado
82484356,202405,2,4,13,1,1,138.2,9.67,4.92,4.76,Con Tope Aplicado
74537316,202405,2,4,11,12,1,155.3,10.87,7.27,3.6,Con Tope Aplicado
79625212,202405,1,4,7,3,1,182.6,12.78,9.32,3.47,Con Tope Aplicado
89013344,202405,5,4,13,1,1,214.8,15.04,1.13,13.91,Con Tope Aplicado
53387907,202405,4,4,3,1,2,910.2,63.71,31.86,31.85,Con Tope Aplicado
10546014,202405,1,4,3,2,2,132.4,9.27,6.9,2.37,Con Tope Aplicado
48881795,202405,1,4,11,8,1,80.4,5.63,5.63,0.0,Dentro del Tope
88813836,202405,4,4,7,4,1,1028.0,71.96,7.51,64.45,Con Tope Aplicado
89556255,202405,2,4,13,8,1,84.3,5.9,5.39,0.51,Con Tope Aplicado
76077969,202405,3,4,1,5,1,270.1,18.91,5.92,12.99,Con Tope Aplicado
17508502,202405,3,4,10,4,1,267.8,18.75,11.97,6.77,Con Tope Aplicado
28427524,202405,2,4,11,5,1,414.5,29.02,11.11,17.91,Con Tope Aplicado
30068085,202405,1,4,11,3,1,115.2,8.06,7.22,0.84,Con Tope Aplicado
80019836,202405,2,4,5,5,1,133.8,9.37,4.26,5.11,Con Tope Aplicado
83059408,202405,4,4,17,6,1,718.3,50.28,5.43,44.85,Con Tope Aplicado
78683833,202405,3,4,6,1,1,108.2,7.57,2.74,4.84,Con Tope Aplicado
79882595,202405,5,4,16,18,1,977.3,68.41,4.26,64.15,Con Tope Aplicado
34895266,202405,2,4,2,2,1,229.3,16.05,8.0,8.05,Con Tope Aplicado
59986343,202405,3,4,13,11,1,317.1,22.2,6.0,16.2,Con Tope Aplicado
74780809,202405,1,4,3,3,1,33.7,2.36,2.36,0.0,Dentro del Tope
19374725,202405,4,4,13,3,1,1873.1,131.12,10.94,120.18,Con Tope Aplicado
95766996,202405,3,4,13,4,1,222.9,15.6,7.48,8.13,Con Tope Aplicado
21795747,202405,2,4,5,8,1,53.7,3.76,3.37,0.39,Con Tope Aplicado
40037195,202405,5,4,3,9,1,1595.3,111.67,10.35,101.32,Con Tope Aplicado
65806215,202405,3,4,9,1,1,86.2,6.03,6.03,0.0,Dentro del Tope
96572739,202405,2,4,3,13,1,80.7,5.65,4.87,0.78,Con Tope Aplicado
69803213,202405,1,4,11,2,1,48.1,3.37,2.72,0.65,Con Tope Aplicado
22654288,202405,1,4,11,2,1,104.3,7.3,7.3,0.0,Dentro del Tope
23083830,202405,3,4,13,1,1,97.4,6.82,3.04,3.77,Con Tope Aplicado
77066426,202405,2,4,1,3,1,69.6,4.87,2.76,2.11,Con Tope Aplicado
78678424,202405,3,4,3,1,1,625.4,43.78,11.96,31.81,Con Tope Aplicado
40677238,202405,4,4,3,4,1,1018.4,71.29,9.81,61.47,Con Tope Aplicado
63000680,202405,1,4,11,1,1,194.5,13.62,11.85,1.76,Con Tope Aplicado
17318833,202405,2,4,1,12,1,360.2,25.21,16.03,9.18,Con Tope Aplicado
72386113,202405,1,4,3,12,1,356.9,24.98,24.98,0.0,Dentro del Tope
12227429,202405,2,4,7,2,1,24.1,1.69,1.21,0.48,Con Tope Aplicado
93988682,202405,4,4,3,11,1,639.2,44.74,8.85,35.89,Con Tope Aplicado
30911946,202405,2,4,13,4,1,291.4,20.4,12.16,8.24,Con Tope Aplicado
96470519,202405,3,4,11,1,1,879.7,61.58,15.15,46.43,Con Tope Aplicado
61716189,202405,2,4,11,1,1,265.1,18.56,11.9,6.66,Con Tope Aplicado
72195413,202405,1,4,8,3,1,60.4,4.23,4.23,0.0,Dentro del Tope
31067512,202405,1,4,11,9,1,9.7,0.68,0.68,0.0,Dentro del Tope
72653192,202405,4,4,15,2,1,427.3,29.91,8.6,21.31,Con Tope Aplicado
34882881,202405,3,4,5,3,1,137.3,9.61,3.25,6.36,Con Tope Aplicado
17749193,202405,1,4,3,8,1,98.1,6.87,6.87,0.0,Dentro del Tope
70589635,202405,4,4,5,6,1,847.9,59.35,10.96,48.39,Con Tope Aplicado
71873558,202405,2,4,15,9,1,37.5,2.63,2.63,0.0,Dentro del Tope
59636937,202405,5,4,17,3,1,986.3,69.04,4.81,64.23,Con Tope Aplicado
15819579,202405,1,4,5,10,1,50.9,3.56,3.56,0.0,Dentro del Tope
36915490,202405,1,4,5,2,1,50.4,3.53,3.53,0.0,Dentro del Tope
98181400,202405,1,4,15,1,1,18.8,1.32,1.32,0.0,Dentro del Tope
71225382,202405,3,4,1,4,1,171.9,12.03,6.97,5.07,Con Tope Aplicado
29658016,202405,1,4,13,3,1,106.9,7.48,5.15,2.33,Con Tope Aplicado
48868521,202405,2,4,13,5,1,95.0,6.65,4.92,1.73,Con Tope Aplicado
51625949,202405,3,4,3,4,1,284.7,19.93,11.65,8.28,Con Tope Aplicado
95331726,202405,2,4,5,10,1,88.0,6.16,4.99,1.17,Con Tope Aplicado
72479417,202405,4,4,1,3,1,2255.7,157.9,9.01,148.89,Con Tope Aplicado
68558591,202405,4,4,11,23,1,625.1,43.76,6.68,37.08,Con Tope Aplicado
51872103,202405,3,4,3,3,1,575.3,40.27,15.06,25.21,Con Tope Aplicado
91280964,202405,1,4,11,5,1,79.5,5.57,5.56,0.0,Dentro del Tope
13937018,202405,4,4,17,7,1,244.3,17.1,2.16,14.94,Con Tope Aplicado
24737767,202405,1,4,11,1,1,85.1,5.96,4.29,1.67,Con Tope Aplicado
27203815,202405,3,4,12,2,1,105.7,7.4,4.9,2.5,Con Tope Aplicado
45448437,202405,5,4,1,2,2,929.7,65.08,11.19,53.89,Con Tope Aplicado
81225701,202405,2,4,5,9,1,82.6,5.78,4.22,1.57,Con Tope Aplicado
93281405,202405,2,4,1,10,1,25.4,1.78,1.01,0.77,Con Tope Aplicado
15046566,202405,2,4,3,10,1,218.0,15.26,8.44,6.82,Con Tope Aplicado
83577820,202405,1,4,15,2,1,89.4,6.26,6.26,0.0,Dentro del Tope
72734315,202405,1,4,11,2,1,118.5,8.3,5.21,3.09,Con Tope Aplicado
59690878,202405,2,4,3,16,1,128.7,9.01,3.18,5.83,Con Tope Aplicado
18532788,202405,2,4,11,3,1,287.3,20.11,7.08,13.03,Con Tope Aplicado
81069521,202405,1,4,5,5,1,19.4,1.36,1.36,0.0,Dentro del Tope
46394783,202405,1,4,11,4,1,120.7,8.45,5.44,3.01,Con Tope Aplicado
44150109,202405,4,4,3,4,1,161.5,11.31,3.11,8.2,Con Tope Aplicado
89304072,202405,1,4,11,8,1,85.1,5.96,4.51,1.45,Con Tope Aplicado
55104015,202405,1,4,16,3,1,84.5,5.92,2.8,3.11,Con Tope Aplicado
56142146,202405,2,4,11,3,2,136.4,9.55,9.55,0.0,Dentro del Tope
20338703,202405,3,4,5,2,1,107.2,7.5,1.36,6.14,Con Tope Aplicado
71200344,202405,1,4,5,14,1,83.8,5.87,5.87,0.0,Dentro del Tope
17877592,202405,2,4,13,11,1,48.0,3.36,1.53,1.83,Con Tope Aplicado
36959367,202405,3,4,11,9,1,38.2,2.67,0.58,2.09,Con Tope Aplicado
89460062,202405,5,4,15,6,1,852.8,59.7,4.18,55.52,Con Tope Aplicado
60364815,202405,2,4,11,6,1,38.2,2.67,1.82,0.85,Con Tope Aplicado
77876100,202405,3,4,1,3,1,249.8,17.49,4.15,13.33,Con Tope Aplicado
65101569,202405,3,4,1,6,1,142.1,9.95,4.6,5.34,Con Tope Aplicado
21793471,202405,1,4,11,1,1,125.0,8.75,6.69,2.06,Con Tope Aplicado
30953661,202405,3,4,5,1,1,298.4,20.89,4.75,16.13,Con Tope Aplicado
60091218,202405,2,4,11,4,1,120.1,8.41,2.7,5.7,Con Tope Aplicado
10853079,202405,2,4,13,13,1,141.4,9.9,5.14,4.75,Con Tope Aplicado
32285758,202405,1,4,1,1,2,97.8,6.85,4.78,2.06,Con Tope Aplicado
32772091,202405,2,4,15,5,1,81.8,5.73,2.69,3.04,Con Tope Aplicado
84779040,202405,2,4,3,1,2,411.7,28.82,20.45,8.37,Con Tope Aplicado
25319459,202405,1,4,16,2,1,76.7,5.37,5.37,0.0,Dentro del Tope
92896649,202405,2,4,11,4,1,286.1,20.03,11.33,8.7,Con Tope Aplicado
33795642,202405,1,4,5,8,1,46.9,3.28,2.85,0.44,Con Tope Aplicado
52361462,202405,5,4,1,7,1,1118.9,78.32,4.1,74.23,Con Tope Aplicado
71994710,202405,4,4,13,17,1,1684.8,117.94,9.71,108.23,Con Tope Aplicado
48481472,202405,2,4,3,6,1,87.5,6.13,6.13,0.0,Dentro del Tope
63046735,202405,2,4,15,4,1,11.1,0.78,0.48,0.29,Con Tope Aplicado
16464846,202405,4,4,7,3,1,135.0,9.45,3.22,6.23,Con Tope Aplicado
11993359,202405,5,4,11,10,1,3032.2,212.25,16.83,195.42,Con Tope Aplicado
16592512,202405,1,4,5,7,1,51.4,3.6,3.07,0.53,Con Tope Aplicado
61585224,202405,1,4,11,12,1,58.1,4.07,4.07,0.0,Dentro del Tope
39299498,202405,2,4,9,4,1,135.1,9.46,9.46,0.0,Dentro del Tope
86910178,202405,1,4,3,2,1,19.3,1.35,1.35,0.0,Dentro del Tope
51545190,202405,2,4,11,1,1,164.5,11.52,4.91,6.61,Con Tope Aplicado
18197779,202405,3,4,3,1,1,179.8,12.59,5.4,7.19,Con Tope Aplicado
77907621,202405,2,4,3,3,1,49.7,3.48,1.98,1.49,Con Tope Aplicado
37314295,202405,2,4,3,6,1,234.1,16.39,14.15,2.24,Con Tope Aplicado
49398307,202405,2,4,1,4,1,106.1,7.43,4.74,2.69,Con Tope Aplicado
42521341,202405,1,4,5,6,1,21.2,1.48,1.07,0.42,Con Tope Aplicado
24363460,202405,2,4,11,9,1,86.0,6.02,3.26,2.76,Con Tope Aplicado
29123780,202405,3,4,11,3,1,142.6,9.98,2.83,7.15,Con Tope Aplicado
55104015,202405,1,4,1,1,1,74.9,5.24,2.48,2.76,Con Tope Aplicado
23609539,202405,2,4,11,2,1,313.4,21.94,21.94,0.0,Dentro del Tope
26190353,202405,4,4,3,4,1,345.3,24.17,3.01,21.16,Con Tope Aplicado
15338973,202405,4,4,3,7,1,1403.4,98.24,11.13,87.11,Con Tope Aplicado
79841907,202405,1,4,15,1,1,64.8,4.54,4.54,0.0,Dentro del Tope
44822108,202405,2,4,11,9,1,114.9,8.04,8.04,0.0,Dentro del Tope
11728613,202405,3,4,1,3,1,194.0,13.58,4.2,9.38,Con Tope Aplicado
55656633,202405,2,4,7,5,1,60.2,4.21,2.71,1.5,Con Tope Aplicado
65617880,202405,4,4,3,1,1,965.4,67.58,9.92,57.66,Con Tope Aplicado
38826722,202405,1,4,3,5,1,36.6,2.56,2.56,0.0,Dentro del Tope
66060306,202405,3,4,5,9,1,75.6,5.29,2.9,2.39,Con Tope Aplicado
47949779,202405,3,4,13,2,1,90.4,6.33,2.2,4.13,Con Tope Aplicado
81537816,202405,3,4,3,7,1,160.0,11.2,5.18,6.02,Con Tope Aplicado
89085642,202405,2,4,1,1,2,416.8,29.18,19.17,10.0,Con Tope Aplicado
79687242,202405,2,4,3,4,1,141.3,9.89,4.35,5.54,Con Tope Aplicado
74052994,202405,1,4,3,1,1,98.6,6.9,3.56,3.34,Con Tope Aplicado
98840988,202405,3,4,1,3,1,30.5,2.14,0.61,1.53,Con Tope Aplicado
62917743,202405,1,4,7,3,1,95.1,6.66,4.12,2.53,Con Tope Aplicado
19212431,202405,2,4,15,3,1,264.1,18.49,11.98,6.51,Con Tope Aplicado
61059580,202405,3,4,11,2,1,41.1,2.88,1.06,1.81,Con Tope Aplicado
31760041,202405,2,4,11,7,1,80.6,5.64,3.98,1.66,Con Tope Aplicado
91652648,202405,1,4,11,1,1,122.2,8.55,7.89,0.66,Con Tope Aplicado
60598810,202405,3,4,15,12,1,259.9,18.19,5.05,13.14,Con Tope Aplicado
94900909,202405,3,4,11,4,1,271.6,19.01,4.37,14.65,Con Tope Aplicado
53740918,202405,3,4,1,1,1,111.9,7.83,6.04,1.79,Con Tope Aplicado
48868521,202405,2,4,1,6,1,223.2,15.62,11.57,4.06,Con Tope Aplicado
41855662,202405,2,4,11,19,1,8.5,0.6,0.59,0.0,Dentro del Tope
52760916,202405,1,4,1,3,1,182.5,12.78,10.35,2.43,Con Tope Aplicado
30911946,202405,2,4,3,9,1,484.6,33.92,20.23,13.7,Con Tope Aplicado
12723716,202405,1,4,5,26,1,59.3,4.15,3.01,1.14,Con Tope Aplicado
69804937,202405,2,4,5,2,1,138.4,9.69,3.41,6.28,Con Tope Aplicado
80683703,202405,3,4,5,1,1,441.6,30.91,12.38,18.53,Con Tope Aplicado
38416947,202405,1,4,9,3,1,102.8,7.2,4.45,2.74,Con Tope Aplicado
95672483,202405,1,4,7,2,1,32.5,2.28,2.28,0.0,Dentro del Tope
67455017,202405,5,4,11,2,1,1468.3,102.78,11.59,91.19,Con Tope Aplicado
39818755,202405,2,4,2,5,1,166.6,11.66,10.44,1.23,Con Tope Aplicado
60358811,202405,5,4,1,1,1,1995.3,139.67,15.76,123.92,Con Tope Aplicado
27689899,202405,2,4,5,1,1,46.3,3.24,1.45,1.79,Con Tope Aplicado
17147635,202405,2,4,11,8,1,50.5,3.54,2.03,1.5,Con Tope Aplicado
70514026,202405,4,4,1,5,1,663.4,46.44,9.84,36.6,Con Tope Aplicado
20446575,202405,2,4,5,5,1,304.1,21.29,11.8,9.49,Con Tope Aplicado
84137939,202405,3,4,3,7,1,195.0,13.65,3.68,9.97,Con Tope Aplicado
69466819,202405,4,4,15,12,1,889.1,62.24,9.34,52.9,Con Tope Aplicado
81629001,202405,2,4,11,4,1,119.3,8.35,2.27,6.08,Con Tope Aplicado
24124815,202405,1,4,3,2,1,134.7,9.43,9.43,0.0,Dentro del Tope
99296990,202405,1,4,6,7,1,315.3,22.07,12.41,9.66,Con Tope Aplicado
38721629,202405,3,4,1,5,1,130.2,9.11,4.24,4.88,Con Tope Aplicado
14538067,202405,2,4,14,9,1,83.2,5.82,2.42,3.41,Con Tope Aplicado
90280798,202405,2,4,17,1,1,159.3,11.15,11.15,0.0,Dentro del Tope
13615155,202405,3,4,5,2,1,80.0,5.6,2.5,3.1,Con Tope Aplicado
48888062,202405,2,4,15,1,1,32.1,2.25,1.78,0.47,Con Tope Aplicado
87089745,202405,3,4,3,2,2,485.4,33.98,11.62,22.36,Con Tope Aplicado
13476844,202405,1,4,3,1,1,74.9,5.24,5.24,0.0,Dentro del Tope
27436064,202405,1,4,15,8,1,80.1,5.61,5.61,0.0,Dentro del Tope
18356229,202405,1,4,11,3,1,55.5,3.89,3.88,0.0,Dentro del Tope
92442297,202405,3,4,11,6,1,369.6,25.87,7.52,18.35,Con Tope Aplicado
97998445,202405,2,4,5,2,1,109.1,7.64,5.27,2.37,Con Tope Aplicado
65925836,202405,4,4,13,3,1,1140.7,79.85,7.49,72.36,Con Tope Aplicado
18532788,202405,2,4,7,2,1,253.0,17.71,6.23,11.48,Con Tope Aplicado
96713063,202405,1,4,11,1,1,75.5,5.29,5.28,0.0,Dentro del Tope
57422809,202405,2,4,5,1,1,337.5,23.63,21.59,2.04,Con Tope Aplicado
32095335,202405,1,4,1,13,1,164.9,11.54,8.78,2.76,Con Tope Aplicado
48739837,202405,4,4,12,2,1,102.8,7.2,0.73,6.46,Con Tope Aplicado
39078956,202405,3,4,1,6,1,206.0,14.42,3.66,10.76,Con Tope Aplicado
64399438,202405,2,4,3,1,1,71.1,4.98,1.92,3.05,Con Tope Aplicado
48351798,202405,1,4,11,1,1,37.0,2.59,2.59,0.0,Dentro del Tope
33317378,202405,5,4,1,2,1,764.7,53.53,6.32,47.21,Con Tope Aplicado
58778791,202405,2,4,5,7,1,173.4,12.14,12.14,0.0,Dentro del Tope
99275101,202405,3,4,7,14,1,247.4,17.32,6.8,10.52,Con Tope Aplicado
33095945,202405,3,4,13,4,1,215.9,15.11,3.64,11.48,Con Tope Aplicado
52125423,202405,4,4,12,7,1,415.0,29.05,2.84,26.21,Con Tope Aplicado
54441853,202405,1,4,3,3,1,68.2,4.77,4.77,0.0,Dentro del Tope
57482756,202405,2,4,11,1,1,155.0,10.85,4.45,6.4,Con Tope Aplicado
70899781,202405,4,4,1,3,1,1038.7,72.71,19.52,53.18,Con Tope Aplicado
52375429,202405,1,4,15,2,1,19.1,1.34,1.0,0.34,Con Tope Aplicado
73354379,202405,1,4,7,6,1,27.7,1.94,1.29,0.65,Con Tope Aplicado
60219133,202405,2,4,9,3,1,179.5,12.57,12.57,0.0,Dentro del Tope
98703211,202405,2,4,3,1,1,327.4,22.92,12.61,10.31,Con Tope Aplicado
86035231,202405,1,4,11,7,2,292.1,20.45,20.45,0.0,Dentro del Tope
55789093,202405,2,4,1,11,1,248.0,17.36,10.34,7.02,Con Tope Aplicado
87788390,202405,2,4,13,16,1,38.8,2.72,2.51,0.2,Con Tope Aplicado
55913491,202405,1,4,3,4,1,110.9,7.76,7.76,0.0,Dentro del Tope
75692585,202405,2,4,3,1,1,329.4,23.06,17.88,5.18,Con Tope Aplicado
20621821,202405,1,4,1,1,1,40.7,2.85,2.85,0.0,Dentro del Tope
99461793,202405,2,4,5,4,1,194.2,13.59,7.24,6.35,Con Tope Aplicado
85902611,202405,2,4,3,1,1,49.5,3.47,3.47,0.0,Dentro del Tope
50222540,202405,1,4,3,7,1,160.4,11.23,11.23,0.0,Dentro del Tope
58171368,202405,2,4,12,1,1,146.2,10.23,5.78,4.46,Con Tope Aplicado
78644628,202405,1,4,1,1,1,188.1,13.17,8.13,5.04,Con Tope Aplicado
89790500,202405,2,4,11,1,1,74.1,5.19,3.6,1.59,Con Tope Aplicado
57146746,202405,2,4,5,7,1,62.2,4.35,2.69,1.67,Con Tope Aplicado
46982168,202405,1,4,3,4,1,69.8,4.89,4.89,0.0,Dentro del Tope
33007447,202405,1,4,3,5,1,95.7,6.7,6.33,0.37,Con Tope Aplicado
51924551,202405,3,4,11,4,1,84.1,5.89,2.22,3.67,Con Tope Aplicado
19047137,202405,3,4,11,8,1,233.3,16.33,7.29,9.04,Con Tope Aplicado
92549358,202405,1,4,3,3,1,65.2,4.56,4.05,0.52,Con Tope Aplicado
68475213,202405,1,4,11,4,1,17.4,1.22,0.71,0.51,Con Tope Aplicado
91103930,202405,1,4,1,5,1,111.2,7.78,5.57,2.21,Con Tope Aplicado
45076636,202405,3,4,5,9,1,194.1,13.59,5.94,7.65,Con Tope Aplicado
24647183,202405,1,4,1,8,1,220.7,15.45,12.66,2.79,Con Tope Aplicado
28669171,202405,1,4,3,14,1,32.6,2.28,2.06,0.22,Con Tope Aplicado
18320723,202405,1,4,15,1,1,49.5,3.47,3.47,0.0,Dentro del Tope
67562754,202405,2,4,11,11,1,284.8,19.94,12.25,7.68,Con Tope Aplicado
61894423,202405,4,4,11,1,1,1087.9,76.15,12.38,63.78,Con Tope Aplicado
18320723,202405,1,4,5,1,1,65.7,4.6,4.6,0.0,Dentro del Tope
55802068,202405,3,4,2,7,1,60.7,4.25,3.66,0.59,Con Tope Aplicado
92108611,202405,1,4,1,6,1,16.1,1.13,0.84,0.29,Con Tope Aplicado
41018075,202405,3,4,5,8,1,326.5,22.86,6.66,16.2,Con Tope Aplicado
18344936,202405,2,4,3,1,1,264.8,18.54,14.29,4.25,Con Tope Aplicado
96473456,202405,2,4,11,13,1,121.2,8.48,2.26,6.22,Con Tope Aplicado
60140097,202405,3,4,5,8,1,346.6,24.26,11.99,12.28,Con Tope Aplicado
74108179,202405,2,4,3,3,1,239.8,16.79,11.79,4.99,Con Tope Aplicado
57738663,202405,1,4,3,2,1,44.3,3.1,3.1,0.0,Dentro del Tope
70145926,202405,1,4,11,1,1,37.0,2.59,1.65,0.94,Con Tope Aplicado
50971013,202405,3,4,15,18,1,29.5,2.07,0.75,1.31,Con Tope Aplicado
48476749,202405,3,4,5,3,1,31.4,2.2,0.44,1.76,Con Tope Aplicado
12340555,202405,3,4,5,3,1,35.6,2.49,1.26,1.23,Con Tope Aplicado
49159492,202405,1,4,1,1,1,185.9,13.01,13.01,0.0,Dentro del Tope
92646041,202405,1,4,1,2,1,19.8,1.39,1.39,0.0,Dentro del Tope
82988618,202405,2,4,1,6,1,147.1,10.3,10.3,0.0,Dentro del Tope
56167846,202405,2,4,15,6,1,323.8,22.67,13.21,9.45,Con Tope Aplicado
55202766,202405,2,4,11,3,1,45.7,3.2,1.55,1.65,Con Tope Aplicado
18337201,202405,1,4,11,3,1,31.4,2.2,1.72,0.47,Con Tope Aplicado
47375396,202405,4,4,1,4,1,576.0,40.32,12.51,27.81,Con Tope Aplicado
36365893,202405,2,4,1,4,1,254.2,17.79,14.75,3.05,Con Tope Aplicado
26120859,202405,4,4,13,1,1,427.8,29.95,2.75,27.2,Con Tope Aplicado
66200327,202405,3,4,9,1,1,84.8,5.94,4.34,1.6,Con Tope Aplicado
95269584,202405,3,4,15,3,1,143.8,10.07,4.23,5.83,Con Tope Aplicado
57316989,202405,3,4,3,1,1,188.4,13.19,13.19,0.0,Dentro del Tope
34133928,202405,1,4,1,5,1,47.9,3.35,3.35,0.0,Dentro del Tope
28606834,202405,1,4,1,2,1,67.3,4.71,4.71,0.0,Dentro del Tope
91550221,202405,1,4,5,3,1,1.9,0.13,0.13,0.0,Dentro del Tope
57265782,202405,3,4,11,5,1,154.0,10.78,2.87,7.91,Con Tope Aplicado
22715279,202405,2,4,3,5,1,240.8,16.86,13.31,3.55,Con Tope Aplicado
28999704,202405,1,4,11,5,1,115.2,8.06,8.06,0.0,Dentro del Tope
92405211,202405,4,4,5,9,1,214.9,15.04,5.45,9.6,Con Tope Aplicado
99570539,202405,3,4,11,5,1,282.6,19.78,6.77,13.01,Con Tope Aplicado
15507551,202405,1,4,11,2,1,22.9,1.6,1.6,0.0,Dentro del Tope
96473456,202405,2,4,5,2,1,209.0,14.63,3.9,10.73,Con Tope Aplicado
79674200,202405,1,4,11,6,1,61.6,4.31,3.01,1.31,Con Tope Aplicado
